frequency_Hz,amplitude
0.3874903127425338,0.0012519313327011771
0.38999025024409856,0.0013241968304715229
0.3924901877456633,0.0011678062102686538
0.39499012524722804,0.00030776921844192324
0.3974900627487928,0.0001937178415921784
0.3999900002503575,0.0005409475882783145
0.40248993775192227,0.001216230855128689
0.40498987525348695,0.0005451740434293641
0.4074898127550517,0.0006205268335368521
0.40998975025661644,0.0024458652674861775
0.4124896877581812,0.0010979237477282517
0.4149896252597459,0.0009516799053519001
0.41748956276131066,0.0011772412084279176
0.4199895002628754,0.0009350178433712503
0.42248943776444015,0.00041458774684212515
0.42498937526600483,0.0015672231500964751
0.4274893127675696,0.0008536341876735567
0.4299892502691343,0.0017461530231847734
0.43248918777069906,0.0005233921556301906
0.4349891252722638,0.001315501621983555
0.43748906277382854,0.0012370325828773582
0.4399890002753933,0.00022895075610917005
0.44248893777695797,0.000973776248793119
0.4449888752785227,0.00027634228706387647
0.44748881278008745,0.0009372655167490563
0.4499887502816522,0.0015014416463180684
0.45248868778321694,0.0005413051949326362
0.4549886252847817,0.001076929763779511
0.4574885627863464,0.0007491779861002674
0.45998850028791116,0.0014649406781773297
0.46248843778947585,0.0012046342992267848
0.4649883752910406,0.001329608396344272
0.46748831279260533,0.0010024827198538168
0.4699882502941701,0.0012627203888973767
0.4724881877957348,0.00036162771821071204
0.47498812529729956,0.0010643150703428918
0.4774880627988643,0.0006441903199086638
0.479988000300429,0.0006617537372637634
0.4824879378019937,0.0006297997637392282
0.48498787530355847,0.00013669279743368506
0.4874878128051232,0.001198146338769071
0.48998775030668795,0.00055493890853959
0.4924876878082527,0.0012661933199005382
0.49498762530981744,0.00018019575965308427
0.4974875628113822,0.0009314275307348814
0.49998750031294686,0.0012284333324953495
0.5024874378145117,0.0008669596712628604
0.5049873753160764,0.0002850727789620667
0.5074873128176411,0.0013586893346619507
0.5099872503192058,0.0013899521918494635
0.5124871878207705,0.0019076823029112247
0.5149871253223353,0.0010661990830688735
0.5174870628239,0.0007898900212647311
0.5199870003254647,0.0007731855395220697
0.5224869378270295,0.0017821729643155502
0.5249868753285942,0.001297891402789729
0.527486812830159,0.0010709887305309653
0.5299867503317237,0.00047286348691894724
0.5324866878332885,0.0008638469694164045
0.5349866253348532,0.0004023932503713064
0.5374865628364179,2.0633756763795072e-05
0.5399865003379827,0.0007224786625987454
0.5424864378395474,0.00047061911199231524
0.5449863753411122,0.0002896394627586801
0.5474863128426768,0.0006889953432171056
0.5499862503442415,0.0008794122123189107
0.5524861878458063,0.0002777475202750637
0.554986125347371,0.0009502110176305254
0.5574860628489358,0.0005767953535376096
0.5599860003505005,0.001188487438069713
0.5624859378520652,0.00026057054183723996
0.56498587535363,0.0009098098563299316
0.5674858128551947,0.001171501004900128
0.5699857503567595,0.0009845622550924832
0.5724856878583242,0.0008665388776730665
0.574985625359889,0.0006886499652463863
0.5774855628614537,0.000921794973536983
0.5799855003630184,0.0006813985186626357
0.5824854378645832,0.0010563095214160864
0.5849853753661478,0.00102440049040114
0.5874853128677126,0.0011175329652379066
0.5899852503692773,0.0005945938529107006
0.592485187870842,0.0006844369966002093
0.5949851253724068,0.000695829205748445
0.5974850628739715,0.0003863764225268736
0.5999850003755363,0.0006454914566211447
0.602484937877101,0.0006274038813430082
0.6049848753786657,0.00010842630482287362
0.6074848128802305,0.0010306849065083409
0.6099847503817952,0.0016006339331289742
0.61248468788336,0.0007743615835232163
0.6149846253849247,0.00040669874207289943
0.6174845628864895,0.0006527664661760088
0.6199845003880542,0.001120676866104488
0.6224844378896188,0.0007993435867062923
0.6249843753911836,0.0005312080965049658
0.6274843128927483,0.0007161027140847973
0.629984250394313,0.0006936614857053731
0.6324841878958778,0.0007580552880816517
0.6349841253974425,0.00031080915292190864
0.6374840628990073,0.000635991487121001
0.639984000400572,0.0003746244955020549
0.6424839379021368,0.0001517705548288484
0.6449838754037015,0.0010543218751963685
0.6474838129052662,0.0018915042030736553
0.649983750406831,0.0003931438901890785
0.6524836879083957,0.0012904373286060837
0.6549836254099605,0.0005517860111935049
0.6574835629115252,0.0001961700645888923
0.6599835004130898,0.000462673199932161
0.6624834379146546,0.000620044012294085
0.6649833754162193,0.0006593588818093246
0.6674833129177841,0.001061899637098901
0.6699832504193488,0.0009441330362657826
0.6724831879209135,0.0009690573082410021
0.6749831254224783,0.0012039049803211732
0.677483062924043,0.0003227793301319312
0.6799830004256078,0.0021401196140722733
0.6824829379271725,0.0009868687375408928
0.6849828754287373,0.0014153935462397143
0.687482812930302,0.0007929373173808089
0.6899827504318667,0.0009175938410918898
0.6924826879334315,0.0006765633676004453
0.6949826254349962,0.0023031692585740865
0.6974825629365609,0.0006959068315316953
0.6999825004381256,0.0001717446405282041
0.7024824379396903,0.0012814262694960405
0.7049823754412551,0.0008156542556363828
0.7074823129428198,0.0005027467879232878
0.7099822504443846,0.0013690376086817168
0.7124821879459493,0.0007545671069283564
0.714982125447514,0.0006825858266395788
0.7174820629490788,0.0008952612241042473
0.7199820004506435,0.0010811863804483666
0.7224819379522083,0.00042560297695524096
0.724981875453773,0.0017862857805771002
0.7274818129553378,0.0008681287407120902
0.7299817504569025,0.0010314453430426134
0.7324816879584672,0.001433836618310346
0.7349816254600319,0.0007871639195331897
0.7374815629615966,0.0006540284271957622
0.7399815004631614,0.0014001930012034443
0.7424814379647261,0.0011708455080174456
0.7449813754662908,0.0007465710367988926
0.7474813129678556,0.0010168796240491583
0.7499812504694203,0.0012415840307160892
0.7524811879709851,0.0005487671319112595
0.7549811254725498,0.0010425936937761165
0.7574810629741145,0.00031845219499948097
0.7599810004756793,0.00033482637951459107
0.762480937977244,0.00012803409897358992
0.7649808754788088,0.0005745513137571421
0.7674808129803735,0.0016150519180699978
0.7699807504819383,0.001081296679167557
0.7724806879835029,0.00030186490595600634
0.7749806254850676,0.000742404040859585
0.7774805629866324,0.0006505318322856518
0.7799805004881971,0.0004941275896690635
0.7824804379897619,0.001563694538620908
0.7849803754913266,0.00011240081698907209
0.7874803129928913,0.000982608953863942
0.7899802504944561,0.0002905388721243141
0.7924801879960208,0.00040953236460446294
0.7949801254975856,8.718452265822515e-05
0.7974800629991503,0.0009214803852120405
0.799980000500715,0.000577710495402279
0.8024799380022798,0.0006100634297196664
0.8049798755038445,8.631334433153298e-05
0.8074798130054093,0.0009060356981411102
0.8099797505069739,0.0005617990026430514
0.8124796880085386,0.0010223575827912302
0.8149796255101034,0.0012200761217090231
0.8174795630116681,0.0004854902869037945
0.8199795005132329,0.000271802878080265
0.8224794380147976,0.001353796142493237
0.8249793755163624,0.000693585212882641
0.8274793130179271,0.0009360706123521122
0.8299792505194918,0.00029048063583775536
0.8324791880210566,0.0006400080676245566
0.8349791255226213,0.0007611621117573243
0.8374790630241861,0.0006944241176273525
0.8399790005257508,0.0004624796945895404
0.8424789380273155,0.0013051436271617428
0.8449788755288803,0.0014166753798765495
0.8474788130304449,0.000453421571919974
0.8499787505320097,0.0003672165013134204
0.8524786880335744,0.0008130421302519817
0.8549786255351391,0.0006898460070378704
0.8574785630367039,0.0012112765470272263
0.8599785005382686,0.0013075778315944531
0.8624784380398334,0.0009793872411402362
0.8649783755413981,0.0008645193444241171
0.8674783130429629,0.0008845845637887995
0.8699782505445276,0.0008218574390037802
0.8724781880460923,0.0010987448239793572
0.8749781255476571,0.0008433755762311066
0.8774780630492218,0.0011074457972923078
0.8799780005507866,0.0011350715635529843
0.8824779380523513,0.0022347149638570867
0.8849778755539159,0.0008380254090411951
0.8874778130554807,0.0007806845780487232
0.8899777505570454,0.000569769281159455
0.8924776880586102,0.00039931189625758905
0.8949776255601749,0.0006113912516021979
0.8974775630617396,0.0007873005084636974
0.8999775005633044,0.0009859198446447188
0.9024774380648691,0.0009547792408599675
0.9049773755664339,0.0006693843191255801
0.9074773130679986,0.001202346607811675
0.9099772505695634,0.0002927799373970235
0.9124771880711281,0.0016028235949026297
0.9149771255726928,0.0017802495251539787
0.9174770630742576,0.0013316229099207375
0.9199770005758223,0.0010965503461630721
0.922476938077387,0.0005844343010820191
0.9249768755789517,7.384976098846397e-05
0.9274768130805164,0.0014289492476226334
0.9299767505820812,0.001295670864865976
0.9324766880836459,0.0014249261653494392
0.9349766255852107,0.0006654628521585936
0.9374765630867754,0.0021141346663651616
0.9399765005883401,0.0005947478253392084
0.9424764380899049,0.0014409706193529454
0.9449763755914696,0.0009082331873890959
0.9474763130930344,0.0012671029466404709
0.9499762505945991,0.0003187406675152216
0.9524761880961639,0.0004337485778061736
0.9549761255977286,0.0012512945760624235
0.9574760630992933,0.0009956040598873713
0.959976000600858,0.0006659897958338414
0.9624759381024227,0.0006910108674082495
0.9649758756039875,0.00021402530462509092
0.9674758131055522,0.001439670901280443
0.9699757506071169,0.00046542844050297117
0.9724756881086817,0.00012788047844608234
0.9749756256102464,0.0013322835983989752
0.9774755631118112,0.0015875524648765217
0.9799755006133759,0.00031890899818097463
0.9824754381149406,0.0007629241010924441
0.9849753756165054,0.0011069657613367258
0.9874753131180701,0.001157788606975008
0.9899752506196349,0.0005169734815596775
0.9924751881211996,0.001281488542688983
0.9949751256227644,0.0012580603291916562
0.9974750631243291,0.00068777495867768
0.9999750006258937,0.001102782003990308
1.0024749381274585,0.0009609930585481209
1.0049748756290233,0.0009395659248078331
1.007474813130588,0.0008477954803709336
1.0099747506321528,0.0007821057522609452
1.0124746881337174,0.002016111080128596
1.0149746256352823,0.0006582566010608021
1.017474563136847,0.0010907173442062706
1.0199745006384116,0.0006747142994504194
1.0224744381399764,0.0018819780608921412
1.024974375641541,0.0007776718488820465
1.0274743131431059,0.001438761191622535
1.0299742506446705,0.0006994600589508391
1.0324741881462354,0.000492463749870362
1.0349741256478,0.0004716133959594329
1.0374740631493649,0.0013887069503533492
1.0399740006509295,0.0017045808971416286
1.0424739381524943,0.0005631695075507209
1.044973875654059,0.0009917914064844471
1.0474738131556238,0.001356311445437744
1.0499737506571885,0.00025242802709835927
1.0524736881587533,0.0007859919383417416
1.054973625660318,0.00041147775752587676
1.0574735631618826,0.0004162685266722777
1.0599735006634474,0.0014434197287553744
1.062473438165012,0.0009636364089266079
1.064973375666577,0.0013899533664061131
1.0674733131681415,0.00043161582730273955
1.0699732506697064,0.0002713130898570349
1.072473188171271,0.0014092105543222465
1.0749731256728359,0.0004487781836780305
1.0774730631744005,0.001931502410959536
1.0799730006759654,0.0010407469315606534
1.08247293817753,0.00035122187606208196
1.0849728756790948,0.0014537539177226521
1.0874728131806595,0.0003338310154084323
1.0899727506822243,0.0015161578343501844
1.092472688183789,0.001072005967297244
1.0949726256853536,0.0007702364091749639
1.0974725631869184,0.0009044860298879588
1.099972500688483,0.00038642944464799034
1.102472438190048,0.0008949026181622369
1.1049723756916126,0.0009385901240853072
1.1074723131931774,0.0006045854090851876
1.109972250694742,0.0013760388995139776
1.1124721881963069,0.0009636807006487875
1.1149721256978715,0.002139692166798515
1.1174720631994364,0.0009258741762421071
1.119972000701001,0.0007847804249150075
1.1224719382025659,4.002032805684317e-05
1.1249718757041305,0.0009561378709748705
1.1274718132056953,0.0009720284634804066
1.12997175070726,0.000995321238459111
1.1324716882088246,0.0008502147777157665
1.1349716257103895,0.0002709044403449967
1.137471563211954,0.0009275762296304805
1.139971500713519,0.00024189776721156617
1.1424714382150836,0.0010750886277037268
1.1449713757166484,0.0011132099721846433
1.147471313218213,0.00013448165839049183
1.149971250719778,0.0011098023557362634
1.1524711882213425,0.00031732789626627946
1.1549711257229074,0.00035526748351794295
1.157471063224472,0.0006437127192831216
1.1599710007260369,0.0007497591919029936
1.1624709382276015,0.0014298798461294308
1.1649708757291664,0.00032911639704888597
1.167470813230731,0.000500370719487169
1.1699707507322956,0.0015944706743710637
1.1724706882338605,0.0013638712258905315
1.174970625735425,0.0009444350039134832
1.17747056323699,0.0010229030704388422
1.1799705007385546,0.001164809715557816
1.1824704382401194,0.0009618421640637787
1.184970375741684,0.0017314703199311184
1.187470313243249,0.0008317112056192537
1.1899702507448136,0.0016333122849801654
1.1924701882463784,0.0007625121828853591
1.194970125747943,0.0006824165600661688
1.1974700632495079,0.0008227231161278292
1.1999700007510725,0.0012341919126709023
1.2024699382526374,0.00019657072256387863
1.204969875754202,0.0006236059522083475
1.2074698132557666,0.0010264779149494587
1.2099697507573315,0.00014666803575030552
1.2124696882588961,0.0005974070949773391
1.214969625760461,0.0012211625752023348
1.2174695632620256,0.0006818166133128624
1.2199695007635905,0.0008617593393675099
1.222469438265155,0.00021566004320624084
1.22496937576672,0.00043695037577653556
1.2274693132682846,0.0009917106729404597
1.2299692507698494,0.001926106137066501
1.232469188271414,0.000919336285451777
1.234969125772979,0.00036440337464543475
1.2374690632745435,0.0006596666854243264
1.2399690007761084,0.00036215554097775724
1.242468938277673,0.001707417409827617
1.2449688757792376,0.000808256109983525
1.2474688132808025,0.001157187578396389
1.2499687507823671,0.0011335565935768914
1.252468688283932,0.0008505197718889712
1.2549686257854966,0.00028363969637223226
1.2574685632870615,0.0009504718319011902
1.259968500788626,0.0012611439539385056
1.262468438290191,0.0015541578337637048
1.2649683757917556,0.0011825896258169126
1.2674683132933204,0.0006811204871511761
1.269968250794885,0.00163682459696986
1.27246818829645,0.000535459495019449
1.2749681257980146,0.0006174962644304417
1.2774680632995794,0.002164666342730281
1.279968000801144,0.0008922981945380429
1.2824679383027087,0.0006861615703159928
1.2849678758042735,0.00042598737458320523
1.2874678133058381,0.00011543105091303156
1.289967750807403,0.00024065844606080446
1.2924676883089676,0.00017190747131521578
1.2949676258105325,0.0009879937616388752
1.2974675633120971,0.0002523802878733263
1.299967500813662,0.0003616561592189021
1.3024674383152266,0.0010552307027986692
1.3049673758167915,0.0007979716211742088
1.307467313318356,0.00035014439458722296
1.309967250819921,0.0002390567580559876
1.3124671883214856,0.001053155094442177
1.3149671258230504,0.00035354493546007574
1.317467063324615,0.000596748411449083
1.3199670008261797,0.0008130969638214384
1.3224669383277445,0.0004610705534085121
1.3249668758293092,0.00018967889017835966
1.327466813330874,0.00022549415881865348
1.3299667508324386,0.001172848844425228
1.3324666883340035,0.0005498134917505917
1.3349666258355681,0.0014095033308054008
1.337466563337133,0.0009587364425816692
1.3399665008386976,0.0005198677877967485
1.3424664383402625,0.0007776139538142189
1.344966375841827,0.001553985859405215
1.347466313343392,0.0010281479603203238
1.3499662508449566,0.00037426522701734794
1.3524661883465214,0.0013321262484817162
1.354966125848086,0.0006231786777674617
1.3574660633496507,0.0007919574522141789
1.3599660008512156,0.00021731644841636847
1.3624659383527802,0.0009200698206411525
1.364965875854345,0.0007226916842120998
1.3674658133559097,0.0012053357522431509
1.3699657508574745,0.0006562360602845196
1.3724656883590391,0.0011401875325124636
1.374965625860604,0.0012433762121798727
1.3774655633621686,0.0009832632345839587
1.3799655008637335,0.0013839147481691917
1.3824654383652981,0.0010846381734336628
1.384965375866863,0.00033515346581007864
1.3874653133684276,0.00037138955727382097
1.3899652508699925,0.0013680956665935336
1.392465188371557,0.0001984802623807961
1.3949651258731217,8.617641760234985e-05
1.3974650633746866,0.0012207119325235555
1.3999650008762512,0.0012631235189826478
1.402464938377816,0.001419868502586334
1.4049648758793807,0.0006204481427856173
1.4074648133809455,0.0013309868683631092
1.4099647508825102,0.0009690741663297862
1.412464688384075,0.0004809906150805307
1.4149646258856396,0.0005405232058260234
1.4174645633872045,0.00046160373389010607
1.4199645008887691,0.000297252292221844
1.422464438390334,0.00033915999627005225
1.4249643758918986,0.0008257075255140952
1.4274643133934635,0.0014888374099190941
1.429964250895028,0.0014923641150429072
1.4324641883965927,0.001130713366789159
1.4349641258981576,0.0005324731194816013
1.4374640633997222,0.0006783028850925603
1.439964000901287,0.0012575482128537798
1.4424639384028517,0.0005148149332084752
1.4449638759044166,0.0006276523492568538
1.4474638134059812,0.001505701194163643
1.449963750907546,0.0006077975960652295
1.4524636884091107,0.001119028479445247
1.4549636259106755,0.0008025487830801427
1.4574635634122401,0.0013023094337966052
1.459963500913805,0.0007675745095141297
1.4624634384153696,0.00070492985138206
1.4649633759169345,0.0007953354497345417
1.4674633134184991,0.0016561989321146405
1.4699632509200637,0.0007794493324422297
1.4724631884216286,0.0006780343805746289
1.4749631259231932,0.0010610935114931774
1.477463063424758,0.0017235812821338953
1.4799630009263227,0.0007752202331684822
1.4824629384278876,0.0016342775527145603
1.4849628759294522,0.0015935858592713561
1.487462813431017,0.0010503890045983951
1.4899627509325817,8.858288953247012e-05
1.4924626884341465,0.000964135812790987
1.4949626259357112,0.0013990135216270867
1.497462563437276,0.00011823386383568577
1.4999625009388406,0.0011058447191765494
1.5024624384404055,0.0009640691219193024
1.5049623759419701,0.0007353510859622402
1.5074623134435348,0.000549022390637938
1.5099622509450996,0.0020632900068325616
1.5124621884466642,0.0007741339318962081
1.514962125948229,0.0011428753531500307
1.5174620634497937,0.0013818138223024039
1.5199620009513586,0.0014312641154803588
1.5224619384529232,0.0009431479487041663
1.524961875954488,0.0014873988918943084
1.5274618134560527,0.0009397704607723472
1.5299617509576176,0.0006197532327713299
1.5324616884591822,0.0012767625291782102
1.534961625960747,0.0013506497935760959
1.5374615634623117,0.0009279633753204956
1.5399615009638765,0.0007855533826952083
1.5424614384654411,0.0009526508290823652
1.5449613759670058,0.0006894338060770527
1.5474613134685706,0.0012807788256116947
1.5499612509701353,0.0005923541008069261
1.5524611884717001,0.0019609405811538408
1.5549611259732647,0.0013499654117625685
1.5574610634748296,0.0012714586610157498
1.5599610009763942,0.0010724862261633102
1.562460938477959,0.0008672974058162396
1.5649608759795237,0.0007516200604259776
1.5674608134810886,0.00030749997477797137
1.5699607509826532,0.0017858274913710721
1.572460688484218,0.0009607745275598642
1.5749606259857827,0.0008487019095256036
1.5774605634873475,0.0010586275828183478
1.5799605009889122,0.0004680660681220989
1.5824604384904768,0.0013959578642422149
1.5849603759920416,0.0006415447278541989
1.5874603134936063,0.0012452457065052149
1.5899602509951711,0.001213351881414685
1.5924601884967358,0.0006175170790082046
1.5949601259983006,0.0007593584192766423
1.5974600634998652,0.0005455570480418262
1.59996000100143,0.0002976760359092553
1.6024599385029947,0.0006748025517756674
1.6049598760045596,0.0011901698794998408
1.6074598135061242,0.0017056514833981066
1.609959751007689,0.0012068254617447767
1.6124596885092537,0.0005973062427880937
1.6149596260108185,0.0014782539279674938
1.6174595635123832,0.0008539487340167806
1.6199595010139478,8.925230128164697e-05
1.6224594385155127,0.0006554010985641717
1.6249593760170773,0.001290885523371824
1.6274593135186421,0.0008936302874198384
1.6299592510202068,0.0013073062855615976
1.6324591885217716,0.0009879688223743428
1.6349591260233363,0.0006375493833037099
1.6374590635249011,0.0003714126899230874
1.6399590010264657,0.000775167208583341
1.6424589385280306,0.0007026882717137903
1.6449588760295952,0.00045043429177981314
1.64745881353116,0.0006909478625133519
1.6499587510327247,0.00019625994461332352
1.6524586885342896,0.0015746831031239028
1.6549586260358542,0.00022536369280911557
1.6574585635374188,0.0007689569917513336
1.6599585010389837,0.0005264793772058654
1.6624584385405483,0.0017982226537262187
1.6649583760421132,0.00046316602585359063
1.6674583135436778,0.0015050181030596252
1.6699582510452426,0.0011563481156359465
1.6724581885468073,0.0003391862967332573
1.6749581260483721,0.00042632750637975995
1.6774580635499368,0.0011089108058148338
1.6799580010515016,0.0005398999692423718
1.6824579385530662,0.0015750641791311846
1.684957876054631,0.0003279489750908148
1.6874578135561957,0.0016691032770410235
1.6899577510577606,0.0006511720904733553
1.6924576885593252,0.0012965596330463548
1.6949576260608898,0.0009822853780534118
1.6974575635624547,0.0011576171589926308
1.6999575010640193,0.0008314088744600088
1.7024574385655842,0.0009833490329868005
1.7049573760671488,0.0017735939142437358
1.7074573135687137,0.0002799555904684001
1.7099572510702783,0.0015235780033588068
1.7124571885718431,0.0007729998509032577
1.7149571260734078,0.0017407238863205456
1.7174570635749726,0.0006358992054533303
1.7199570010765373,0.000924759435901075
1.7224569385781021,0.0003574405461540459
1.7249568760796667,0.0004343729306348318
1.7274568135812316,0.0015152791644807554
1.7299567510827962,0.00012229320392436797
1.7324566885843609,0.0016590942385794022
1.7349566260859257,0.0007679162426134587
1.7374565635874903,0.000740876929216138
1.7399565010890552,0.0003413921565529628
1.7424564385906198,0.0012128626908519853
1.7449563760921847,0.00033026873906134775
1.7474563135937493,0.0006775962801504923
1.7499562510953142,0.0004238572160811286
1.7524561885968788,0.000764586513471695
1.7549561260984436,0.0013319197952759744
1.7574560636000083,0.000643917891516811
1.7599560011015731,6.011360797005798e-05
1.7624559386031378,0.0009758525279130179
1.7649558761047026,0.0003076782811025306
1.7674558136062672,0.00010241450140604873
1.7699557511078319,0.0012238215694216547
1.7724556886093967,0.0010935043912999477
1.7749556261109614,0.0010287129771637097
1.7774555636125262,0.0008495409887147613
1.7799555011140908,0.0010079814131886626
1.7824554386156557,0.0014028084837053607
1.7849553761172203,0.0013913181090241535
1.7874553136187852,0.0010930631925350457
1.7899552511203498,0.0017008026076760464
1.7924551886219147,0.0005824368386788695
1.7949551261234793,0.0006680011289681041
1.7974550636250441,0.0008277771608728025
1.7999550011266088,0.002405091331224107
1.8024549386281736,0.0012539281499015992
1.8049548761297383,0.002120235120003109
1.807454813631303,0.0007311524066728309
1.8099547511328677,0.0003616877567939516
1.8124546886344324,0.0013015130766600561
1.8149546261359972,0.0009628804382112955
1.8174545636375619,0.001366009610696458
1.8199545011391267,0.0009269937229279318
1.8224544386406913,0.0016244806932198032
1.8249543761422562,0.0010342083308541505
1.8274543136438208,0.0007490954608353518
1.8299542511453857,0.00025388272161816126
1.8324541886469503,0.0015421814282140988
1.8349541261485152,0.0007395239776944416
1.8374540636500798,0.00040566421924535806
1.8399540011516446,0.000773385077348227
1.8424539386532093,0.0007279275899070608
1.844953876154774,0.0009992230276073117
1.8474538136563388,0.0009577695681466558
1.8499537511579034,0.0007001441148622712
1.8524536886594682,0.0005140600372620419
1.8549536261610329,0.0007385033820174431
1.8574535636625977,0.0004762727195635586
1.8599535011641624,0.00029489108388726403
