iteration,frequency_Hz,projection_energy,robust_threshold,noise_median
1,0.154996125097014,0.039897797262681,0.270760540734587,0.0137732998025699
1,0.157496062598578,0.0352927049108377,0.270760540734587,0.0137732998025699
1,0.159996000100143,0.0234814084758763,0.270760540734587,0.0137732998025699
1,0.162495937601708,0.00156138503838889,0.270760540734587,0.0137732998025699
1,0.164995875103272,0.0127844128932702,0.270760540734587,0.0137732998025699
1,0.167495812604837,0.00317820369065862,0.270760540734587,0.0137732998025699
1,0.169995750106402,0.0576567448690409,0.270760540734587,0.0137732998025699
1,0.172495687607967,0.0384449144852259,0.270760540734587,0.0137732998025699
1,0.174995625109531,0.0126118087996963,0.270760540734587,0.0137732998025699
1,0.177495562611096,0.000176647187905475,0.270760540734587,0.0137732998025699
1,0.179995500112661,0.022984825432985,0.270760540734587,0.0137732998025699
1,0.182495437614226,0.0298254430411825,0.270760540734587,0.0137732998025699
1,0.18499537511579,0.0181788109329463,0.270760540734587,0.0137732998025699
1,0.187495312617355,0.0441565277038856,0.270760540734587,0.0137732998025699
1,0.18999525011892,0.00499451287252043,0.270760540734587,0.0137732998025699
1,0.192495187620485,0.010559014932237,0.270760540734587,0.0137732998025699
1,0.194995125122049,0.0208092226999302,0.270760540734587,0.0137732998025699
1,0.197495062623614,0.00824804127979864,0.270760540734587,0.0137732998025699
1,0.199995000125179,0.00426524633766863,0.270760540734587,0.0137732998025699
1,0.202494937626744,0.0237038551413558,0.270760540734587,0.0137732998025699
1,0.204994875128308,0.0230340004052503,0.270760540734587,0.0137732998025699
1,0.207494812629873,0.0130491800872847,0.270760540734587,0.0137732998025699
1,0.209994750131438,0.00197719225739166,0.270760540734587,0.0137732998025699
1,0.212494687633002,0.0229537256855315,0.270760540734587,0.0137732998025699
1,0.214994625134567,0.0243198725570997,0.270760540734587,0.0137732998025699
1,0.217494562636132,0.00933479663855743,0.270760540734587,0.0137732998025699
1,0.219994500137697,0.00371562871998062,0.270760540734587,0.0137732998025699
1,0.222494437639261,0.0124202611729561,0.270760540734587,0.0137732998025699
1,0.224994375140826,0.0125390871069501,0.270760540734587,0.0137732998025699
1,0.227494312642391,0.00134716143321487,0.270760540734587,0.0137732998025699
1,0.229994250143956,0.0238087473772797,0.270760540734587,0.0137732998025699
1,0.23249418764552,0.0118686453387013,0.270760540734587,0.0137732998025699
1,0.234994125147085,0.0150844343449055,0.270760540734587,0.0137732998025699
1,0.23749406264865,0.0117124587600078,0.270760540734587,0.0137732998025699
1,0.239994000150215,0.0141164289461793,0.270760540734587,0.0137732998025699
1,0.242493937651779,0.006344103077059,0.270760540734587,0.0137732998025699
1,0.244993875153344,0.0489143502074508,0.270760540734587,0.0137732998025699
1,0.247493812654909,0.0105985132314738,0.270760540734587,0.0137732998025699
1,0.249993750156473,0.0312328022649959,0.270760540734587,0.0137732998025699
1,0.252493687658038,0.0421708002135669,0.270760540734587,0.0137732998025699
1,0.254993625159603,0.0371946194429606,0.270760540734587,0.0137732998025699
1,0.257493562661168,0.0033626577259539,0.270760540734587,0.0137732998025699
1,0.259993500162732,0.00150087432755337,0.270760540734587,0.0137732998025699
1,0.262493437664297,0.0314837009051952,0.270760540734587,0.0137732998025699
1,0.264993375165862,0.00980694838109524,0.270760540734587,0.0137732998025699
1,0.267493312667427,0.0198655675604513,0.270760540734587,0.0137732998025699
1,0.269993250168991,0.0514522269633978,0.270760540734587,0.0137732998025699
1,0.272493187670556,0.0260547839417996,0.270760540734587,0.0137732998025699
1,0.274993125172121,0.00258991699404007,0.270760540734587,0.0137732998025699
1,0.277493062673686,0.0446369764450647,0.270760540734587,0.0137732998025699
1,0.27999300017525,0.00705456133748882,0.270760540734587,0.0137732998025699
1,0.282492937676815,0.0246936001771963,0.270760540734587,0.0137732998025699
1,0.28499287517838,0.0226667279232538,0.270760540734587,0.0137732998025699
1,0.287492812679944,0.0112927460641083,0.270760540734587,0.0137732998025699
1,0.289992750181509,0.0184076674691432,0.270760540734587,0.0137732998025699
1,0.292492687683074,0.0071097316933124,0.270760540734587,0.0137732998025699
1,0.294992625184639,0.0139554347907153,0.270760540734587,0.0137732998025699
1,0.297492562686203,0.0506933245362637,0.270760540734587,0.0137732998025699
1,0.299992500187768,0.018645778530522,0.270760540734587,0.0137732998025699
1,0.302492437689333,0.0657736112819548,0.270760540734587,0.0137732998025699
1,0.304992375190898,0.00409427884698616,0.270760540734587,0.0137732998025699
1,0.307492312692462,0.0264304546694821,0.270760540734587,0.0137732998025699
1,0.309992250194027,0.0108323635752975,0.270760540734587,0.0137732998025699
1,0.312492187695592,0.0411704030455024,0.270760540734587,0.0137732998025699
1,0.314992125197157,0.0042355124964208,0.270760540734587,0.0137732998025699
1,0.317492062698721,0.0115497619835519,0.270760540734587,0.0137732998025699
1,0.319992000200286,0.00395380255256169,0.270760540734587,0.0137732998025699
1,0.322491937701851,0.00642244625906696,0.270760540734587,0.0137732998025699
1,0.324991875203415,0.00291720236716586,0.270760540734587,0.0137732998025699
1,0.32749181270498,0.0167859624872048,0.270760540734587,0.0137732998025699
1,0.329991750206545,0.00754661186483348,0.270760540734587,0.0137732998025699
1,0.33249168770811,0.0290108635917049,0.270760540734587,0.0137732998025699
1,0.334991625209674,0.0158473365429129,0.270760540734587,0.0137732998025699
1,0.337491562711239,0.0387293596390329,0.270760540734587,0.0137732998025699
1,0.339991500212804,0.0272547132081947,0.270760540734587,0.0137732998025699
1,0.342491437714369,0.00797741750555079,0.270760540734587,0.0137732998025699
1,0.344991375215933,0.00493973354676674,0.270760540734587,0.0137732998025699
1,0.347491312717498,0.0106272513516968,0.270760540734587,0.0137732998025699
1,0.349991250219063,0.0139203767434023,0.270760540734587,0.0137732998025699
1,0.352491187720628,0.00527001069170692,0.270760540734587,0.0137732998025699
1,0.354991125222192,0.0210233564059769,0.270760540734587,0.0137732998025699
1,0.357491062723757,0.00106313876986524,0.270760540734587,0.0137732998025699
1,0.359991000225322,0.0161145114029403,0.270760540734587,0.0137732998025699
1,0.362490937726887,0.0285871312794979,0.270760540734587,0.0137732998025699
1,0.364990875228451,0.00988279957004852,0.270760540734587,0.0137732998025699
1,0.367490812730016,0.00225218699244421,0.270760540734587,0.0137732998025699
1,0.369990750231581,0.000301042880145141,0.270760540734587,0.0137732998025699
1,0.372490687733145,0.0281625678207223,0.270760540734587,0.0137732998025699
1,0.37499062523471,0.0225223269654272,0.270760540734587,0.0137732998025699
1,0.377490562736275,0.0049878679916041,0.270760540734587,0.0137732998025699
1,0.37999050023784,0.0137654631989759,0.270760540734587,0.0137732998025699
1,0.382490437739404,0.0275846501262106,0.270760540734587,0.0137732998025699
1,0.384990375240969,0.0183343597557223,0.270760540734587,0.0137732998025699
1,0.387490312742534,0.0313474249020098,0.270760540734587,0.0137732998025699
1,0.389990250244099,0.0350708216652395,0.270760540734587,0.0137732998025699
1,0.392490187745663,0.0272761087805131,0.270760540734587,0.0137732998025699
1,0.394990125247228,0.00189448519735296,0.270760540734587,0.0137732998025699
1,0.397490062748793,0.000750550806323723,0.270760540734587,0.0137732998025699
1,0.399990000250358,0.00585263217742912,0.270760540734587,0.0137732998025699
1,0.402489937751922,0.0295850894680877,0.270760540734587,0.0137732998025699
1,0.404989875253487,0.00594444335995126,0.270760540734587,0.0137732998025699
1,0.407489812755052,0.00770126354956102,0.270760540734587,0.0137732998025699
1,0.409989750256616,0.119648129262358,0.270760540734587,0.0137732998025699
1,0.412489687758181,0.0241093338347909,0.270760540734587,0.0137732998025699
1,0.414989625259746,0.0181143456923332,0.270760540734587,0.0137732998025699
1,0.417489562761311,0.0277186302048479,0.270760540734587,0.0137732998025699
1,0.419989500262875,0.0174856044776362,0.270760540734587,0.0137732998025699
1,0.42248943776444,0.00343774593813252,0.270760540734587,0.0137732998025699
1,0.424989375266005,0.0491249961381674,0.270760540734587,0.0137732998025699
1,0.42748931276757,0.014574190872965,0.270760540734587,0.0137732998025699
1,0.429989250269134,0.0609825321327366,0.270760540734587,0.0137732998025699
1,0.432489187770699,0.00547892394117865,0.270760540734587,0.0137732998025699
1,0.434989125272264,0.034611755621086,0.270760540734587,0.0137732998025699
1,0.437489062773829,0.0306057573468101,0.270760540734587,0.0137732998025699
1,0.439989000275393,0.00104839518368358,0.270760540734587,0.0137732998025699
1,0.442488937776958,0.0189652777743633,0.270760540734587,0.0137732998025699
1,0.444988875278523,0.00152733937492368,0.270760540734587,0.0137732998025699
1,0.447488812780088,0.017569772211062,0.270760540734587,0.0137732998025699
1,0.449988750281652,0.0450876675094749,0.270760540734587,0.0137732998025699
1,0.452488687783217,0.00586037278687821,0.270760540734587,0.0137732998025699
1,0.454988625284782,0.0231961342111419,0.270760540734587,0.0137732998025699
1,0.457488562786346,0.0112256337309725,0.270760540734587,0.0137732998025699
1,0.459988500287911,0.0429220968371683,0.270760540734587,0.0137732998025699
1,0.462488437789476,0.0290236014693696,0.270760540734587,0.0137732998025699
1,0.464988375291041,0.0353580536818276,0.270760540734587,0.0137732998025699
1,0.467488312792605,0.0200999345579119,0.270760540734587,0.0137732998025699
1,0.46998825029417,0.0318900528421331,0.270760540734587,0.0137732998025699
1,0.472488187795735,0.00261555751886901,0.270760540734587,0.0137732998025699
1,0.4749881252973,0.0226558977624644,0.270760540734587,0.0137732998025699
1,0.477488062798864,0.00829983085586468,0.270760540734587,0.0137732998025699
1,0.479988000300429,0.00875857913465556,0.270760540734587,0.0137732998025699
1,0.482487937801994,0.00793315317199095,0.270760540734587,0.0137732998025699
1,0.484987875303559,0.00037370775986536,0.270760540734587,0.0137732998025699
1,0.487487812805123,0.0287118107594391,0.270760540734587,0.0137732998025699
1,0.489987750306688,0.00615929782281834,0.270760540734587,0.0137732998025699
1,0.492487687808253,0.0320657120899766,0.270760540734587,0.0137732998025699
1,0.494987625309817,0.000649426471194941,0.270760540734587,0.0137732998025699
1,0.497487562811382,0.0173515786788401,0.270760540734587,0.0137732998025699
1,0.499987500312947,0.0301817235719388,0.270760540734587,0.0137732998025699
1,0.502487437814512,0.0150327572414599,0.270760540734587,0.0137732998025699
1,0.504987375316076,0.00162537041934777,0.270760540734587,0.0137732998025699
1,0.507487312817641,0.0369216571808368,0.270760540734587,0.0137732998025699
1,0.509987250319206,0.0386403078960904,0.270760540734587,0.0137732998025699
1,0.512487187820771,0.0727868550026979,0.270760540734587,0.0137732998025699
1,0.514987125322335,0.0227361780849805,0.270760540734587,0.0137732998025699
1,0.5174870628239,0.0124788368769948,0.270760540734587,0.0137732998025699
1,0.519987000325465,0.0119566164784599,0.270760540734587,0.0137732998025699
1,0.522486937827029,0.0635243975649829,0.270760540734587,0.0137732998025699
1,0.524986875328594,0.0336912841297565,0.270760540734587,0.0137732998025699
1,0.527486812830159,0.022940910726917,0.270760540734587,0.0137732998025699
1,0.529986750331724,0.00447210934516154,0.270760540734587,0.0137732998025699
1,0.532486687833288,0.0149250048471914,0.270760540734587,0.0137732998025699
1,0.534986625334853,0.00323848751905168,0.270760540734587,0.0137732998025699
1,0.537486562836418,8.51525123970812e-06,0.270760540734587,0.0137732998025699
1,0.539986500337983,0.0104397693459184,0.270760540734587,0.0137732998025699
1,0.542486437839547,0.00442975771262299,0.270760540734587,0.0137732998025699
1,0.544986375341112,0.00167786231325193,0.270760540734587,0.0137732998025699
1,0.547486312842677,0.00949452901678866,0.270760540734587,0.0137732998025699
1,0.549986250344242,0.0154677034664324,0.270760540734587,0.0137732998025699
1,0.552486187845806,0.00154291227222145,0.270760540734587,0.0137732998025699
1,0.554986125347371,0.0180584710110178,0.270760540734587,0.0137732998025699
1,0.557486062848936,0.00665402394369145,0.270760540734587,0.0137732998025699
1,0.559986000350501,0.0282507540601854,0.270760540734587,0.0137732998025699
1,0.562485937852065,0.0013579740939707,0.270760540734587,0.0137732998025699
1,0.56498587535363,0.0165554933704891,0.270760540734587,0.0137732998025699
1,0.567485812855195,0.0274489782969424,0.270760540734587,0.0137732998025699
1,0.569985750356759,0.019387741364473,0.270760540734587,0.0137732998025699
1,0.572485687858324,0.0150181679751912,0.270760540734587,0.0137732998025699
1,0.574985625359889,0.00948501261206428,0.270760540734587,0.0137732998025699
1,0.577485562861454,0.0169945443177476,0.270760540734587,0.0137732998025699
1,0.579985500363018,0.0092863109766833,0.270760540734587,0.0137732998025699
1,0.582485437864583,0.0223163539955882,0.270760540734587,0.0137732998025699
1,0.584985375366148,0.0209884519928643,0.270760540734587,0.0137732998025699
1,0.587485312867713,0.0249782230078327,0.270760540734587,0.0137732998025699
1,0.589985250369277,0.00707101376930879,0.270760540734587,0.0137732998025699
1,0.592485187870842,0.00936931427330345,0.270760540734587,0.0137732998025699
1,0.594985125372407,0.00968380776059204,0.270760540734587,0.0137732998025699
1,0.597485062873972,0.00298580944106326,0.270760540734587,0.0137732998025699
1,0.599985000375536,0.00833339274102805,0.270760540734587,0.0137732998025699
1,0.602484937877101,0.00787290942430059,0.270760540734587,0.0137732998025699
1,0.604984875378666,0.000235131149682644,0.270760540734587,0.0137732998025699
1,0.60748481288023,0.0212467586857704,0.270760540734587,0.0137732998025699
1,0.609984750381795,0.0512418607721725,0.270760540734587,0.0137732998025699
1,0.61248468788336,0.0119930170586627,0.270760540734587,0.0137732998025699
1,0.614984625384925,0.00330816003800697,0.270760540734587,0.0137732998025699
1,0.617484562886489,0.00852229423930797,0.270760540734587,0.0137732998025699
1,0.619984500388054,0.0251189607227547,0.270760540734587,0.0137732998025699
1,0.622484437889619,0.0127793228672544,0.270760540734587,0.0137732998025699
1,0.624984375391184,0.0056437819268695,0.270760540734587,0.0137732998025699
1,0.627484312892748,0.0102563183439408,0.270760540734587,0.0137732998025699
1,0.629984250394313,0.00962356571814808,0.270760540734587,0.0137732998025699
1,0.632484187895878,0.011493243719681,0.270760540734587,0.0137732998025699
1,0.634984125397443,0.00193209489196546,0.270760540734587,0.0137732998025699
1,0.637484062899007,0.00808990567639347,0.270760540734587,0.0137732998025699
1,0.639984000400572,0.0028069404243597,0.270760540734587,0.0137732998025699
1,0.642483937902137,0.000460697543411788,0.270760540734587,0.0137732998025699
1,0.644983875403702,0.02223244812766,0.270760540734587,0.0137732998025699
1,0.647483812905266,0.0715575518989813,0.270760540734587,0.0137732998025699
1,0.649983750406831,0.00309131964891924,0.270760540734587,0.0137732998025699
1,0.652483687908396,0.0333054025954497,0.270760540734587,0.0137732998025699
1,0.65498362540996,0.00608950827687785,0.270760540734587,0.0137732998025699
1,0.657483562911525,0.000769673126163324,0.270760540734587,0.0137732998025699
1,0.65998350041309,0.00428143683195428,0.270760540734587,0.0137732998025699
1,0.662483437914655,0.00768928377092354,0.270760540734587,0.0137732998025699
1,0.664983375416219,0.00869530007748437,0.270760540734587,0.0137732998025699
1,0.667483312917784,0.0225531806008352,0.270760540734587,0.0137732998025699
1,0.669983250419349,0.017828189496964,0.270760540734587,0.0137732998025699
1,0.672483187920914,0.0187819108691392,0.270760540734587,0.0137732998025699
1,0.674983125422478,0.0289884687264433,0.270760540734587,0.0137732998025699
1,0.677483062924043,0.00208378201245634,0.270760540734587,0.0137732998025699
1,0.679983000425608,0.0916045293067184,0.270760540734587,0.0137732998025699
1,0.682482937927173,0.0194786850576637,0.270760540734587,0.0137732998025699
1,0.684982875428737,0.040067779484186,0.270760540734587,0.0137732998025699
1,0.687482812930302,0.0125753061606961,0.270760540734587,0.0137732998025699
1,0.689982750431867,0.016839990133424,0.270760540734587,0.0137732998025699
1,0.692482687933431,0.00915498867657229,0.270760540734587,0.0137732998025699
1,0.694982625434996,0.106094424967131,0.270760540734587,0.0137732998025699
1,0.697482562936561,0.00968596850660875,0.270760540734587,0.0137732998025699
1,0.699982500438126,0.000589939179114019,0.270760540734587,0.0137732998025699
1,0.70248243793969,0.0328418867097329,0.270760540734587,0.0137732998025699
1,0.704982375441255,0.0133061699406872,0.270760540734587,0.0137732998025699
1,0.70748231294282,0.00505521303251005,0.270760540734587,0.0137732998025699
1,0.709982250444385,0.037486216611686,0.270760540734587,0.0137732998025699
1,0.712482187945949,0.011387715062924,0.270760540734587,0.0137732998025699
1,0.714982125447514,0.00931870117629012,0.270760540734587,0.0137732998025699
1,0.717482062949079,0.0160302539340224,0.270760540734587,0.0137732998025699
1,0.719982000450644,0.0233798642673354,0.270760540734587,0.0137732998025699
1,0.722481937952208,0.00362284844881027,0.270760540734587,0.0137732998025699
1,0.724981875453773,0.0638179332062837,0.270760540734587,0.0137732998025699
1,0.727481812955338,0.0150733270327624,0.270760540734587,0.0137732998025699
1,0.729981750456903,0.0212781218534337,0.270760540734587,0.0137732998025699
1,0.732481687958467,0.041118776903877,0.270760540734587,0.0137732998025699
1,0.734981625460032,0.0123928505378152,0.270760540734587,0.0137732998025699
1,0.737481562961597,0.00855527754819504,0.270760540734587,0.0137732998025699
1,0.739981500463161,0.0392117890826024,0.270760540734587,0.0137732998025699
1,0.742481437964726,0.0274182695124944,0.270760540734587,0.0137732998025699
1,0.744981375466291,0.011147644943896,0.270760540734587,0.0137732998025699
1,0.747481312967856,0.020681400418212,0.270760540734587,0.0137732998025699
1,0.74998125046942,0.0308313888720369,0.270760540734587,0.0137732998025699
1,0.752481187970985,0.00602305787400473,0.270760540734587,0.0137732998025699
1,0.75498112547255,0.0217405757068397,0.270760540734587,0.0137732998025699
1,0.757481062974115,0.00202828671589999,0.270760540734587,0.0137732998025699
1,0.759981000475679,0.00224223014272919,0.270760540734587,0.0137732998025699
1,0.762480937977244,0.000327862806364831,0.270760540734587,0.0137732998025699
1,0.764980875478809,0.00660234929740723,0.270760540734587,0.0137732998025699
1,0.767480812980374,0.0521691581575806,0.270760540734587,0.0137732998025699
1,0.769980750481938,0.0233846347688299,0.270760540734587,0.0137732998025699
1,0.772480687983503,0.0018224939901673,0.270760540734587,0.0137732998025699
1,0.774980625485068,0.0110235507795728,0.270760540734587,0.0137732998025699
1,0.777480562986632,0.00846404489217095,0.270760540734587,0.0137732998025699
1,0.779980500488197,0.0048833635784806,0.270760540734587,0.0137732998025699
1,0.782480437989762,0.0489040347725621,0.270760540734587,0.0137732998025699
1,0.784980375491327,0.000252685190168046,0.270760540734587,0.0137732998025699
1,0.787480312992891,0.0193108898844499,0.270760540734587,0.0137732998025699
1,0.789980250494456,0.00168829893072347,0.270760540734587,0.0137732998025699
1,0.792480187996021,0.00335441901154929,0.270760540734587,0.0137732998025699
1,0.794980125497586,0.000152026620393348,0.270760540734587,0.0137732998025699
1,0.79748006299915,0.0169829465696608,0.270760540734587,0.0137732998025699
1,0.799980000500715,0.00667515520466718,0.270760540734587,0.0137732998025699
1,0.80247993800228,0.00744373385432059,0.270760540734587,0.0137732998025699
1,0.804979875503845,0.000149003593190579,0.270760540734587,0.0137732998025699
1,0.807479813005409,0.0164184241764641,0.270760540734587,0.0137732998025699
1,0.809979750506974,0.00631252019647422,0.270760540734587,0.0137732998025699
1,0.812479688008539,0.0209048231493281,0.270760540734587,0.0137732998025699
1,0.814979625510104,0.029772459148162,0.270760540734587,0.0137732998025699
1,0.817479563011668,0.00471413422396792,0.270760540734587,0.0137732998025699
1,0.819979500513233,0.00147757302905657,0.270760540734587,0.0137732998025699
1,0.822479438014798,0.0366561962905891,0.270760540734587,0.0137732998025699
1,0.824979375516362,0.00962144948081294,0.270760540734587,0.0137732998025699
1,0.827479313017927,0.0175250019402808,0.270760540734587,0.0137732998025699
1,0.829979250519492,0.00168762218543403,0.270760540734587,0.0137732998025699
1,0.832479188021057,0.00819241133765369,0.270760540734587,0.0137732998025699
1,0.834979125522621,0.0115876448913776,0.270760540734587,0.0137732998025699
1,0.837479063024186,0.00964473821527812,0.270760540734587,0.0137732998025699
1,0.839979000525751,0.00427785630188664,0.270760540734587,0.0137732998025699
1,0.842478938027315,0.034068849450362,0.270760540734587,0.0137732998025699
1,0.84497887552888,0.0401403861235333,0.270760540734587,0.0137732998025699
1,0.847478813030445,0.00411192523320854,0.270760540734587,0.0137732998025699
1,0.84997875053201,0.00269702660071681,0.270760540734587,0.0137732998025699
1,0.852478688033574,0.0132210806300464,0.270760540734587,0.0137732998025699
1,0.854978625535139,0.00951798821227857,0.270760540734587,0.0137732998025699
1,0.857478563036704,0.0293445510630007,0.270760540734587,0.0137732998025699
1,0.859978500538269,0.0341960505934378,0.270760540734587,0.0137732998025699
1,0.862478438039833,0.0191844669618497,0.270760540734587,0.0137732998025699
1,0.864978375541398,0.0149482476345186,0.270760540734587,0.0137732998025699
1,0.867478313042963,0.0156501882547937,0.270760540734587,0.0137732998025699
1,0.869978250544528,0.0135093307257421,0.270760540734587,0.0137732998025699
1,0.872478188046092,0.0241454073845227,0.270760540734587,0.0137732998025699
1,0.874978125547657,0.0142260028928443,0.270760540734587,0.0137732998025699
1,0.877478063049222,0.0245293370969049,0.270760540734587,0.0137732998025699
1,0.879978000550787,0.0257683932814595,0.270760540734587,0.0137732998025699
1,0.882477938052351,0.0998815163692204,0.270760540734587,0.0137732998025699
1,0.884977875553916,0.0140460828672663,0.270760540734587,0.0137732998025699
1,0.887477813055481,0.0121896729422674,0.270760540734587,0.0137732998025699
1,0.889977750557046,0.00649290299357613,0.270760540734587,0.0137732998025699
1,0.89247768805861,0.00318907953485188,0.270760540734587,0.0137732998025699
1,0.894977625560175,0.00747617215034531,0.270760540734587,0.0137732998025699
1,0.89747756306174,0.0123971517335892,0.270760540734587,0.0137732998025699
1,0.899977500563304,0.0194412448202553,0.270760540734587,0.0137732998025699
1,0.902477438064869,0.0182325237772421,0.270760540734587,0.0137732998025699
1,0.904977375566434,0.00896173137150767,0.270760540734587,0.0137732998025699
1,0.907477313067999,0.0289134701250075,0.270760540734587,0.0137732998025699
1,0.909977250569563,0.00171444469488998,0.270760540734587,0.0137732998025699
1,0.912477188071128,0.05138215404927,0.270760540734587,0.0137732998025699
1,0.914977125572693,0.0633873520804052,0.270760540734587,0.0137732998025699
1,0.917477063074258,0.0354652780943026,0.270760540734587,0.0137732998025699
1,0.919977000575822,0.0240490544447379,0.270760540734587,0.0137732998025699
1,0.922476938077387,0.00683143982735069,0.270760540734587,0.0137732998025699
1,0.924976875578952,0.000109078470854663,0.270760540734587,0.0137732998025699
1,0.927476813080517,0.0408389399936019,0.270760540734587,0.0137732998025699
1,0.929976750582081,0.0335760991827459,0.270760540734587,0.0137732998025699
1,0.932476688083646,0.0406093067412375,0.270760540734587,0.0137732998025699
1,0.934976625585211,0.0088570375724648,0.270760540734587,0.0137732998025699
1,0.937476563086776,0.0893935425332324,0.270760540734587,0.0137732998025699
1,0.93997650058834,0.00707467637740222,0.270760540734587,0.0137732998025699
1,0.942476438089905,0.0415289647149311,0.270760540734587,0.0137732998025699
1,0.94497637559147,0.0164981628972604,0.270760540734587,0.0137732998025699
1,0.947476313093034,0.032111800322638,0.270760540734587,0.0137732998025699
1,0.949976250594599,0.00203196306036755,0.270760540734587,0.0137732998025699
1,0.952476188096164,0.00376285064389194,0.270760540734587,0.0137732998025699
1,0.954976125597729,0.0313155451907228,0.270760540734587,0.0137732998025699
1,0.957476063099293,0.0198250444950064,0.270760540734587,0.0137732998025699
1,0.959976000600858,0.00887106993430008,0.270760540734587,0.0137732998025699
1,0.962475938102423,0.00955015912553545,0.270760540734587,0.0137732998025699
1,0.964975875603988,0.000916159523812769,0.270760540734587,0.0137732998025699
